gutenberg_id,text
41445,"coming had been to divert my mind, and to restore me to my lost"
41445,"tranquillity; but the medicine had been fatal. And, unable to account"
41445,"for the excess of misery I appeared to suffer, he hastened to return"
41445,"home, hoping the quiet and monotony of a domestic life would by degrees"
41445,alleviate my sufferings from whatsoever cause they might spring.
41445,
41445,"For myself, I was passive in all their arrangements; and the gentle"
41445,affection of my beloved Elizabeth was inadequate to draw me from the
41445,depth of my despair. The promise I had made to the dæmon weighed upon my
41445,"mind, like Dante’s iron cowl on the heads of the hellish hypocrites. All"
41445,"pleasures of earth and sky passed before me like a dream, and that"
41445,"thought only had to me the reality of life. Can you wonder, that"
41445,"sometimes a kind of insanity possessed me, or that I saw continually"
41445,about me a multitude of filthy animals inflicting on me incessant
41445,"torture, that often extorted screams and bitter groans?"
41445,
41445,"By degrees, however, these feelings became calmed. I entered again into"
41445,"the every-day scene of life, if not with interest, at least with some"
41445,degree of tranquillity.
41445,
41445,
41445,END OF VOL. II.
41445,
41445,
41445,
41445,
41445,FRANKENSTEIN;
41445,
41445,"OR,"
41445,
41445,THE MODERN PROMETHEUS.
41445,
41445,
41445,    IN THREE VOLUMES.
41445,    VOL. III.
41445,
41445,    London:
41445,
41445,    _PRINTED FOR_
41445,"    LACKINGTON, HUGHES, HARDING, MAVOR, & JONES,"
41445,    FINSBURY SQUARE.
41445,
41445,    1818.
41445,
41445,       *       *       *       *       *
41445,
41445,"    Did I request thee, Maker, from my clay"
41445,    To mould me man? Did I solicit thee
41445,    From darkness to promote me?——
41445,
41445,    Paradise Lost.
41445,
41445,
41445,
41445,
41445,CHAPTER XVII.
41445,
41445,
41445,"Day after day, week after week, passed away on my return to Geneva; and"
41445,I could not collect the courage to recommence my work. I feared the
41445,"vengeance of the disappointed fiend, yet I was unable to overcome my"
41445,repugnance to the task which was enjoined me. I found that I could not
41445,compose a female without again devoting several months to profound study
41445,and laborious disquisition. I had heard of some discoveries having been
41445,"made by an English philosopher, the knowledge of which was material to"
41445,"my success, and I sometimes thought of obtaining my father’s consent to"
41445,"visit England for this purpose; but I clung to every pretence of delay,"
41445,"and could not resolve to interrupt my returning tranquillity. My health,"
41445,"which had hitherto declined, was now much restored; and my spirits, when"
41445,"unchecked by the memory of my unhappy promise, rose proportionably. My"
41445,"father saw this change with pleasure, and he turned his thoughts towards"
41445,"the best method of eradicating the remains of my melancholy, which"
41445,"every now and then would return by fits, and with a devouring blackness"
41445,overcast the approaching sunshine. At these moments I took refuge in the
41445,most perfect solitude. I passed whole days on the lake alone in a little
41445,"boat, watching the clouds, and listening to the rippling of the waves,"
41445,silent and listless. But the fresh air and bright sun seldom failed to
41445,"restore me to some degree of composure; and, on my return, I met the"
41445,salutations of my friends with a readier smile and a more cheerful
41445,heart.
41445,
41445,"It was after my return from one of these rambles that my father, calling"
41445,"me aside, thus addressed me:—"
41445,
41445,"“I am happy to remark, my dear son, that you have resumed your former"
41445,"pleasures, and seem to be returning to yourself. And yet you are still"
41445,"unhappy, and still avoid our society. For some time I was lost in"
41445,"conjecture as to the cause of this; but yesterday an idea struck me, and"
41445,"if it is well founded, I conjure you to avow it. Reserve on such a point"
41445,"would be not only useless, but draw down treble misery on us all.”"
41445,
41445,"I trembled violently at this exordium, and my father continued—"
41445,
41445,"“I confess, my son, that I have always looked forward to your marriage"
41445,"with your cousin as the tie of our domestic comfort, and the stay of my"
41445,declining years. You were attached to each other from your earliest
41445,"infancy; you studied together, and appeared, in dispositions and tastes,"
41445,"entirely suited to one another. But so blind is the experience of man,"
41445,that what I conceived to be the best assistants to my plan may have
41445,"entirely destroyed it. You, perhaps, regard her as your sister, without"
41445,"any wish that she might become your wife. Nay, you may have met with"
41445,"another whom you may love; and, considering yourself as bound in honour"
41445,"to your cousin, this struggle may occasion the poignant misery which you"
41445,appear to feel.”
41445,
41445,"“My dear father, re-assure yourself. I love my cousin tenderly and"
41445,"sincerely. I never saw any woman who excited, as Elizabeth does, my"
41445,warmest admiration and affection. My future hopes and prospects are
41445,entirely bound up in the expectation of our union.”
41445,
41445,"“The expression of your sentiments on this subject, my dear Victor,"
41445,gives me more pleasure than I have for some time experienced. If you
41445,"feel thus, we shall assuredly be happy, however present events may cast"
41445,"a gloom over us. But it is this gloom, which appears to have taken so"
41445,"strong a hold of your mind, that I wish to dissipate. Tell me,"
41445,"therefore, whether you object to an immediate solemnization of the"
41445,"marriage. We have been unfortunate, and recent events have drawn us from"
41445,that every-day tranquillity befitting my years and infirmities. You are
41445,"younger; yet I do not suppose, possessed as you are of a competent"
41445,"fortune, that an early marriage would at all interfere with any future"
41445,"plans of honour and utility that you may have formed. Do not suppose,"
41445,"however, that I wish to dictate happiness to you, or that a delay on"
41445,your part would cause me any serious uneasiness. Interpret my words
41445,"with candour, and answer me, I conjure you, with confidence and"
41445,sincerity.”
41445,
41445,"I listened to my father in silence, and remained for some time incapable"
41445,of offering any reply. I revolved rapidly in my mind a multitude of
